currcrisisvar1,currcrisisvar2,currcrisisvar3,currcrisisvar4,currcrisisvar5,currcrisisvarL0,currcrisisvarL1,currcrisisvarL2,currcrisisvarL3,currcrisisvarL4,currcrisisvarL5,country,isocode,imfcode,date,observation,high,groupid,id,variable1,variable2,variable3,variable4,variable5,variable6,variable7,variable8,variable9,variable10,names,crisis,crisisd2008,crisis2008var5,crisis2008var4,crisis2008var3,crisis2008var2,crisis2008var1,crisis2008varL0,crisis2008varL1,crisis2008varL2,crisis2008varL3,crisis2008varL4,crisis2008varL5,bankvar1,bankvar2,bankvar3,bankvar4,bankvar5,bankvarL0,bankvarL1,bankvarL2,bankvarL3,bankvarL4,bankvarL5,defaultvarL0,defaultvarL1,defaultvarL2,defaultvarL3,defaultvarL4,defaultvarL5,defaultvar1,defaultvar2,defaultvar3,defaultvar4,defaultvar5
0,1,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1980,350,1,High Income,3,3.227799,2.7635,121.2267,,5.246995,-5.463981,,53.63675,6.648678,3.762218,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1981,351,1,High Income,3,1.072303,2.394964,130.1316,,3.646029,-1.396329,,63.49765,7.627486,4.15886,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,Belgium,BEL,124,1982,352,1,High Income,3,-.1882942,.3080428,135.006,,3.108278,8.401426,,74.22163,8.726548,4.915143,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,Belgium,BEL,124,1983,353,1,High Income,3,-1.751858,-.5622116,137.572,,4.390254,7.976619,,84.32288,7.661611,4.367882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,Belgium,BEL,124,1984,354,1,High Income,3,-1.252683,-2.195709,142.8193,,4.387923,1.541318,,89.86154,6.341783,6.418773,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,Belgium,BEL,124,1985,355,1,High Income,3,-1.637679,-3.592876,152.5601,,4.663646,.2571911,,97.21666,4.868716,8.037416,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,Belgium,BEL,124,1986,356,1,High Income,3,-1.95186,-3.296729,148.7725,,3.910455,1.552342,,102.3719,1.294381,6.437446,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,Belgium,BEL,124,1987,357,1,High Income,3,-1.883995,-2.017556,151.1468,,5.674445,1.371317,,106.5687,1.553389,5.774537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1988,358,1,High Income,3,.4512013,.4564659,145.918,,5.187659,1.004958,,108.0572,1.160925,3.39982,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1989,359,1,High Income,3,1.557912,4.923908,150.6616,,6.024438,-.8698224,,106.1659,3.107046,4.832542,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1990,360,1,High Income,3,2.35876,4.122041,149.0485,,5.490139,-1.828589,,106.6321,3.448317,6.202752,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1991,361,1,High Income,3,1.925632,4.960018,147.1885,,5.329543,-2.157731,,109.2443,3.215311,6.735601,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1992,362,1,High Income,3,1.233726,1.729494,142.3731,,5.537182,-1.180449,,111.4727,2.427955,6.424807,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1993,363,1,High Income,3,-1.924495,.2168884,142.5347,,4.724577,.3406739,,118.1494,2.754425,5.640889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1994,364,1,High Income,3,-.9527131,-1.925501,143.7463,,5.333172,-.5846297,,115.2885,2.377546,4.148609,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1995,365,1,High Income,3,-.8250817,-3.673916,142.4321,,5.16643,.0241629,,113.6207,1.467962,2.636174,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1996,366,1,High Income,3,-1.684593,-1.978788,139.8562,,5.58393,.9295024,,112.8022,2.073637,1.557557,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1997,367,1,High Income,3,-.2892202,-1.998794,140.1955,,5.820675,1.075225,,109.8696,1.628035,2.456952,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1998,368,1,High Income,3,-.6262482,,138.2409,,6.175083,.7012621,,105.3135,.9479847,2.399731,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,1999,369,1,High Income,3,.5853055,1.882146,138.3644,,3.295898,1.280574,,103.4664,1.121112,.2235894,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,2000,370,1,High Income,3,2.110887,-1.458089,138.7791,,3.437746,-.4809189,,99.56298,2.545071,1.732692,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,2001,371,1,High Income,3,.703941,-3.875106,142.0598,,3.766185,-.4535628,,99.12731,2.471104,2.467101,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,2002,372,1,High Income,3,.0221941,-6.353127,147.7857,4.599678,3.528866,.0331226,,97.95554,1.642816,1.594326,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,2003,373,1,High Income,3,-1.146689,-7.140078,150.6742,4.147281,2.458692,.3128326,,95.4077,1.590342,.1398126,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,2004,374,1,High Income,3,.0062819,-10.24108,151.1065,3.471523,2.136451,.1939801,,92.92761,2.081001,-.7699795,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,2005,375,1,High Income,3,.2255164,-8.434668,151.8506,2.640616,1.809567,-.3757903,,91.68069,2.798682,.2751457,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,2006,376,1,High Income,3,1.19587,-.7124559,155.0818,2.01321,1.908942,-1.28803,,87.46099,1.790901,1.057849,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,2007,377,1,High Income,3,2.370109,7.703894,162.0391,2.07405,2.02734,-.6498775,,85.32686,1.823146,-.5730414,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,2008,378,1,High Income,3,1.679517,10.50203,,-2.824642,1.536898,-.4699025,,90.3531,4.489193,3.726257,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,2009,379,1,High Income,3,-2.423391,13.43971,,.5427019,1.655665,.8898101,,95.29308,-.0530889,-.8720475,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Belgium,BEL,124,2010,380,1,High Income,3,-2.198947,,,,,,,98.19382,1.532757,-1.269959,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1973,571,1,High Income,4,-.6542035,-4.853762,109.966,-1.594732,3.055223,4.522436,,41.1526,,-5.078818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1974,572,1,High Income,4,-.2373294,-5.622044,109.1877,-2.901593,2.400334,-2.546862,,37.50713,10.99715,-2.586215,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1975,573,1,High Income,4,-1.631903,-5.497893,110.1704,-4.802055,1.888154,-2.34857,,36.51598,10.67222,-.1889765,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,Canada,CAN,156,1976,574,1,High Income,4,.2510245,-4.848839,111.1226,-3.765992,1.706867,-7.840568,,35.71516,7.541718,.8565624,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,Canada,CAN,156,1977,575,1,High Income,4,.5059041,-3.167532,111.7131,-3.370216,1.113924,-1.461309,,36.16628,7.97646,-1.479412,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,Canada,CAN,156,1978,576,1,High Income,4,1.3018,.250236,114.4816,-3.814228,1.154269,5.654573,,33.80164,8.973709,-.5198529,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1979,577,1,High Income,4,2.03563,1.236619,115.249,-3.513108,.7909696,1.446199,,37.28463,9.144699,1.283994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1980,578,1,High Income,4,1.260453,.7307772,115.3712,-2.264133,.7663636,1.802103,,34.05643,10.12922,.215928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,Canada,CAN,156,1981,579,1,High Income,4,1.858873,13.356,118.0094,-4.158972,.98484,-1.058128,,34.27904,12.47159,6.323457,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,Canada,CAN,156,1982,580,1,High Income,4,-3.844844,9.978919,117.6772,.5898635,.8363044,-.3334439,,37.27357,10.76897,7.542246,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,Canada,CAN,156,1983,581,1,High Income,4,-3.971521,3.238691,116.6918,-.7618133,.8214283,-.9756277,,41.54103,5.863585,4.813202,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,Canada,CAN,156,1984,582,1,High Income,4,-1.141726,1.469394,116.7457,-.3940765,.5014393,5.276028,,54.48906,4.304792,6.857423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,Canada,CAN,156,1985,583,1,High Income,4,.7233942,.6885542,117.9008,-1.612014,.4425026,10.8741,,58.56965,3.962037,5.055645,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,Canada,CAN,156,1986,584,1,High Income,4,.3713325,-.9989325,119.7865,-3.024395,.6282749,9.168084,,62.31092,4.194781,4.459877,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,Canada,CAN,156,1987,585,1,High Income,4,1.888361,-1.599932,119.3156,-3.186012,1.475055,1.936622,,63.51492,4.356094,3.982567,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,Canada,CAN,156,1988,586,1,High Income,4,4.222264,-1.144215,117.8019,-2.974505,2.713267,-7.364462,,63.28736,4.028246,4.203613,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,Canada,CAN,156,1989,587,1,High Income,4,4.427496,.9183363,117.6265,-3.918536,2.547229,-11.11749,,64.07633,4.983625,6.904834,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,Canada,CAN,156,1990,588,1,High Income,4,2.350801,3.010131,118.7933,-3.391664,2.711787,-10.81307,,66.08062,4.780468,6.802125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,Canada,CAN,156,1991,589,1,High Income,4,-1.995738,4.052686,120.6829,-3.735155,2.353462,-11.80127,,71.15341,5.625868,7.285926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1992,590,1,High Income,4,-3.41648,4.526508,121.5861,-3.651224,1.618893,-2.91641,,74.84126,1.490131,4.55261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1993,591,1,High Income,4,-3.534056,2.107827,124.4617,-3.871449,1.857664,-.1292599,,77.44807,1.865078,4.729518,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1994,592,1,High Income,4,-1.450989,.1662591,123.9304,-2.307199,1.810294,4.393156,,78.77471,.165555,3.164891,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1995,593,1,High Income,4,-1.478332,-2.316859,125.2332,-.7329167,2.138633,-.6459684,,80.04839,2.148773,5.32876,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1996,594,1,High Income,4,-2.850624,1.062984,124.6972,.5503765,2.937297,-1.974757,,82.60159,1.570531,2.641431,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1997,595,1,High Income,4,-1.849063,2.712495,124.6718,-1.291377,2.371943,1.262446,,80.36439,1.621213,2.148933,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1998,596,1,High Income,4,-1.080099,-.448899,125.7386,-1.270984,3.228288,8.641541,,77.68546,.9959494,2.928028,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,1999,597,1,High Income,4,1.0166,-4.787203,121.0629,.2669128,3.694738,2.187426,,72.48923,1.734841,1.906979,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,2000,598,1,High Income,4,2.868856,-9.559911,117.7704,2.706786,4.003069,4.633183,,66.28629,2.719434,2.8495,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,2001,599,1,High Income,4,1.496049,.3505337,119.2137,2.275715,4.260972,13.08842,,64.40244,2.525129,1.583736,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,2002,600,1,High Income,4,1.386275,-1.005563,120.6886,1.715619,4.448985,15.02128,,60.97606,2.258387,-.2391535,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,2003,601,1,High Income,4,.4316505,-7.625819,119.081,1.235285,3.642219,-3.156824,,57.61955,2.758571,.983901,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,2004,602,1,High Income,4,.8722484,-7.53822,117.2109,2.312576,3.040232,-7.133337,,54.23277,1.857258,.0050528,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,2005,603,1,High Income,4,1.406743,-4.433501,115.3345,2.93219,2.704629,-6.66281,,51.31379,2.213548,.676228,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,2006,604,1,High Income,4,1.943405,6.185058,114.402,2.42302,2.596411,-2.187685,,48.47486,2.001999,1.832596,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,2007,605,1,High Income,4,2.048565,-4.211444,114.9476,1.941132,2.760687,-15.15476,,46.03971,2.138388,1.727468,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,2008,606,1,High Income,4,.6359732,13.61856,,1.767985,2.770781,8.227633,,43.26825,2.370254,2.022516,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,2009,607,1,High Income,4,-3.700176,,,-1.692429,3.188611,-.5126201,,53.94896,.2994741,-1.594306,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Canada,CAN,156,2010,608,1,High Income,4,-2.466615,,,,,,,54.3,1.955662,-1.623177,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,Denmark,DNK,128,1973,951,1,High Income,5,2.479918,19.71868,109.5018,,3.203411,5.313017,,4.961971,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,Denmark,DNK,128,1974,952,1,High Income,5,-.2824847,16.42904,110.7235,,1.968119,1.408593,,4.560844,15.27515,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,128,1975,953,1,High Income,5,-3.479385,17.45316,108.9136,-1.237835,1.604564,-4.569499,,4.33788,9.605611,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,Denmark,DNK,128,1976,954,1,High Income,5,.4210102,15.47956,111.5372,-4.382032,1.530586,-6.02793,,7.549333,9.010329,2.752182,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,Denmark,DNK,128,1977,955,1,High Income,5,.3318967,11.28911,114.2648,-3.52555,2.829815,.284395,,10.79221,10.92222,4.312561,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,Denmark,DNK,128,1978,956,1,High Income,5,.5069742,6.791074,116.0481,-2.533384,4.910936,-3.231662,,19.46692,10.21364,4.080123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,Denmark,DNK,128,1979,957,1,High Income,5,2.287059,1.921831,116.327,-4.419123,4.270049,4.742713,,26.31383,9.611067,2.377158,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,Denmark,DNK,128,1980,958,1,High Income,5,-.3155598,-.2496821,116.7667,-3.426943,4.403713,-.0476529,,34.973,12.30533,7.194352,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,Denmark,DNK,128,1981,959,1,High Income,5,-3.362731,-3.670542,119.3676,-3.105808,3.684037,1.283235,,45.433,11.76739,8.275023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,128,1982,960,1,High Income,5,-1.934392,-6.747806,121.6433,-3.832727,3.327442,3.669938,,58.548,10.12081,12.37052,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,128,1983,961,1,High Income,5,-1.583198,-6.470469,123.4451,-2.33393,5.543131,2.189978,,70.274,6.90823,9.6285,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,128,1984,962,1,High Income,5,.2174221,-5.789691,125.0657,-2.976717,4.580817,-3.010421,,72.979,6.290791,10.28903,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,128,1985,963,1,High Income,5,1.917371,-4.720508,136.3775,-4.521124,8.176616,-2.315636,,70.83,4.678741,10.86388,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,128,1986,964,1,High Income,5,4.584502,4.644448,132.5901,-5.198955,5.274561,2.165453,,67.731,3.678193,9.217809,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
